maloaigiay,mssv,lydoxacnhan,dain,baosai,lydocapthe,lydosai,daky,dadongdau,daphat
1.0,CC8CADBFXPvAibaEXe+uS3hCcqF/s+N2FiM/JFFl,1,0.0,0.0,0,0,0,0,0.0
1.0,85C2D27FXPvAibaEXe/Dy4K4yiQpOJHnLNT8mIEk,1,0.0,0.0,0,0,0,0,0.0
1.0,111806E3XPvAibaEXe8IGiiWauHvTC9XSEKDxAv0,1,0.0,0.0,0,0,0,0,0.0
1.0,BE09BA7AXPvAibaEXe8jolcsAIssTIvxT6IyMVWg,1,0.0,0.0,0,0,0,0,0.0
6.0,586F0A4CXPvAibaEXe+LLvbxzunmJL51nTie4Ve7,0,0.0,0.0,0,0,0,0,0.0
1.0,A23DA9F1XPvAibaEXe9+m/oQf3Tjz85PFXWNpZkh,1,0.0,0.0,0,0,0,0,0.0
1.0,1DCED280XPvAibaEXe9xLM9bjmqfKYG/9frc8157,1,0.0,0.0,0,0,0,0,0.0
3.0,4DE36E97XPvAibaEXe8l2SPBJihvxYnkaAPjPh1d,0,0.0,0.0,0,0,0,0,0.0
3.0,782C708BXPvAibaEXe+F+2tZHEiFCVTCKgSFYqL1,0,0.0,0.0,0,0,0,0,0.0
3.0,B5F94969XPvAibaEXe8Ve9qXGkppSAQLJGMPIMto,0,0.0,0.0,0,0,0,0,0.0
1.0,EC99A310XPvAibaEXe9F2tx/ToPx3H/qqDPJ7QaV,1,0.0,0.0,0,0,0,0,0.0
3.0,FF63D402XPvAibaEXe8ciyLBP/Qla+oH6rjlG1Kv,0,0.0,0.0,0,0,0,0,0.0
3.0,19FE69E6XPvAibaEXe8IlpBhypyXxnoaAYkrfDkq,0,0.0,0.0,0,0,0,0,0.0
1.0,454A639FXPvAibaEXe/EiyqMUCp4HVkAto1F3EsR,1,0.0,0.0,0,0,0,0,0.0
1.0,D2C70515XPvAibaEXe/AdnwkoyhfDgUaiB/kDrKd,1,0.0,0.0,0,0,0,0,0.0
1.0,94280F25XPvAibaEXe+cHxM5cHw4WohfI8Ubq4u0,1,0.0,0.0,0,0,0,0,0.0
1.0,E4FCFAA3XPvAibaEXe9ggqkCdMDyeEYdC+0ix8yD,1,0.0,0.0,0,0,0,0,0.0
1.0,FA938A6EXPvAibaEXe/CISFtEmjHAFptF6edgPf9,1,0.0,0.0,0,0,0,0,0.0
3.0,9AB5288CXPvAibaEXe8ptkRJyotmHyOE/oRGlE3h,0,0.0,0.0,0,0,0,0,0.0
3.0,618BC5B5XPvAibaEXe9KDsVv3cRkMbmVPS3944TL,0,0.0,0.0,0,0,0,0,0.0
5.0,C4F596B7XPvAibaEXe9Qk6hDUWKQXZP98Rz5k643,0,0.0,0.0,0,0,0,0,0.0
1.0,96195CF9XPvAibaEXe9cYfl6D6BtPFPtgzuBfGWm,1,0.0,0.0,0,0,0,0,0.0
3.0,320B887AXPvAibaEXe+UdHzq6I3zLfdLeFbIOUbf,0,0.0,0.0,0,0,0,0,0.0
1.0,50B2DD22XPvAibaEXe+pDN88/1DR4Nnc7Q9fHda/,1,0.0,0.0,0,0,0,0,0.0
3.0,50B2DD22XPvAibaEXe+pDN88/1DR4Nnc7Q9fHda/,0,0.0,0.0,0,0,0,0,0.0
1.0,CBB8EC0AXPvAibaEXe+7yjglV2dMpwUdYqYpKaue,1,0.0,0.0,0,0,0,0,0.0
3.0,9A5B9373XPvAibaEXe8scZUjY2tXhxhcGa9kbq2F,0,0.0,0.0,0,0,0,0,0.0
1.0,8724B09CXPvAibaEXe/nRR7q+hWy3LGGAca76MRg,1,0.0,0.0,0,0,0,0,0.0
1.0,EDD0F071XPvAibaEXe+BHZkA9XgGXcEipjLDOZCD,2,0.0,0.0,0,9,0,0,0.0
1.0,EDD0F071XPvAibaEXe+BHZkA9XgGXcEipjLDOZCD,2,0.0,0.0,0,9,0,0,0.0
1.0,7259E977XPvAibaEXe86736b6Ol+/PreEMY8ftS4,1,0.0,0.0,0,0,0,0,0.0
1.0,F240CBEBXPvAibaEXe8oOckqmsrcbVdUPMSQ9Ifx,1,0.0,0.0,0,0,0,0,0.0
1.0,4F34F659XPvAibaEXe/Dy4K4yiQpOPKiiUqmRs2G,1,0.0,0.0,0,0,0,0,0.0
1.0,2D49AC3CXPvAibaEXe8Cym7B6GX+TjCt0Zgg9NLj,1,0.0,0.0,0,0,0,0,0.0
1.0,BF3B1745XPvAibaEXe9whL/t4cdMZUa+NDp0/6Wm,1,0.0,0.0,0,0,0,0,0.0
1.0,553F83D0XPvAibaEXe+lo6eJkHWaQXmbzaKicEyV,1,0.0,0.0,0,0,0,0,0.0
3.0,1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,0,0.0,0.0,0,0,0,0,0.0
1.0,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA,1,0.0,0.0,0,0,0,0,0.0
6.0,01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,0,0.0,0.0,0,0,0,0,0.0
1.0,8103E225XPvAibaEXe8b36blNCVklW5O7YWCCp/A,1,0.0,0.0,0,0,0,0,0.0
3.0,F7B0248AXPvAibaEXe/iDuY0411CJkGQXDu5r6Sv,0,0.0,0.0,0,0,0,0,0.0
1.0,5210A9CFXPvAibaEXe8XLyAGr26H48PxQV2OynBL,1,0.0,0.0,0,0,0,0,0.0
1.0,7E798061XPvAibaEXe8CNW5gpzV0gW64LdQ87tsW,1,0.0,0.0,0,0,0,0,0.0
1.0,B031790FXPvAibaEXe+pZU+khqBqyv40KuOwrrFy,1,0.0,0.0,0,0,0,0,0.0
1.0,382011DDXPvAibaEXe+tKwu+Ol4th1ivtsIPFk30,1,0.0,0.0,0,0,0,0,0.0
1.0,761F971CXPvAibaEXe/hadw09FE3Wi8CjIUuD52s,1,0.0,0.0,0,0,0,0,0.0
1.0,463177E2XPvAibaEXe/S4a8qPv8Nbwk1GQ1spQXC,1,0.0,0.0,0,0,0,0,0.0
3.0,550DA54EXPvAibaEXe9mNMzpS14VgQuZB5vjk0sM,0,0.0,0.0,0,0,0,0,0.0
5.0,41B3F412XPvAibaEXe9VICkMSMM7nxTj8JG4gzhV,0,0.0,0.0,0,0,0,0,0.0
1.0,208ADD5FXPvAibaEXe9NdAclo3+sVwwHZkFbapYw,1,0.0,0.0,0,0,0,0,0.0
1.0,EE2CE003XPvAibaEXe9G2n4phUxISPgKDi7igQgv,1,0.0,0.0,0,0,0,0,0.0
1.0,64670803XPvAibaEXe9MQ7MBXxp/MzXtVck0yGt0,1,0.0,0.0,0,0,0,0,0.0
3.0,4569C973XPvAibaEXe9EUO2qxCH07aFV4msAAfbQ,0,0.0,0.0,0,0,0,0,0.0
3.0,59C3B311XPvAibaEXe+SI2uhC5CMEQAiJE0NZF16,0,0.0,0.0,0,0,0,0,0.0
1.0,2A8A1E92XPvAibaEXe9x0CaUg4pZoxy78IQ6wez6,1,0.0,0.0,0,0,0,0,0.0
1.0,B721CE15XPvAibaEXe/WuJYGMdaNyLnzWcA+ZeDw,1,0.0,0.0,0,0,0,0,0.0
1.0,5B7E86ECXPvAibaEXe+fPSOag5leTemrjmHmhVHy,1,0.0,0.0,0,0,0,0,0.0
1.0,1E266AAFXPvAibaEXe/waquVAMA8TkogJ5efuX2t,1,0.0,0.0,0,0,0,0,0.0
6.0,F71855D2XPvAibaEXe/baiw3K4HkF6wI5F6w6e/1,0,0.0,0.0,0,0,0,0,0.0
3.0,97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL,0,0.0,0.0,0,0,0,0,0.0
1.0,46D03CDEXPvAibaEXe8/V1eK05z04+gunWx7kU4J,1,0.0,0.0,0,0,0,0,0.0
1.0,DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,5,0.0,0.0,0,0,0,0,0.0
3.0,DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,0,0.0,0.0,0,0,0,0,0.0
1.0,06BFA130XPvAibaEXe/+PcSgI7YkeSntP5em9h+w,1,0.0,0.0,0,0,0,0,0.0
1.0,06BFA130XPvAibaEXe/+PcSgI7YkeSntP5em9h+w,1,0.0,0.0,0,0,0,0,0.0
1.0,47032754XPvAibaEXe+SgbKufUiN7Iy/aLAjGyiI,1,0.0,0.0,0,0,0,0,0.0
3.0,DE32772DXPvAibaEXe/Y5MNhmO/7o2+fMFYWsbNO,0,0.0,0.0,0,0,0,0,0.0
1.0,554BEAD4XPvAibaEXe9hSzSdeSAT0nKSX8+l/eSA,1,0.0,0.0,0,0,0,0,0.0
1.0,554BEAD4XPvAibaEXe9hSzSdeSAT0nKSX8+l/eSA,1,0.0,0.0,0,0,0,0,0.0
1.0,1DA45CE2XPvAibaEXe8jolcsAIssTCatCgflVvBX,10,0.0,0.0,0,0,0,0,0.0
1.0,EAB575CAXPvAibaEXe/A1zCqCr2yayNVcL0naH6W,1,0.0,0.0,0,0,0,0,0.0
1.0,601E0986XPvAibaEXe+y4Ivhjp8SxpmSs9JVmGUu,1,0.0,0.0,0,0,0,0,0.0
1.0,945E1F43XPvAibaEXe/Ae0QceO7lRFjQrGX+fK0y,1,0.0,0.0,0,0,0,0,0.0
3.0,15D699A1XPvAibaEXe/X5uT1FaYTT/OqOQ2vqYPY,0,0.0,0.0,0,0,0,0,0.0
1.0,51E51137XPvAibaEXe/4WyTnp6RTwmbVXpbZKSgH,1,0.0,0.0,0,0,0,0,0.0
1.0,08FB263BXPvAibaEXe9Z67almz7y5semmAKozmbp,1,0.0,0.0,0,0,0,0,0.0
1.0,FF061276XPvAibaEXe+9lRniSKKSh22eA1ofKxvk,1,0.0,0.0,0,0,0,0,0.0
1.0,2E94A288XPvAibaEXe9V1gtTDRnQF5UgykIcVYUO,1,0.0,0.0,0,0,0,0,0.0
1.0,B14FD079XPvAibaEXe9TpEyDfKIVdfzFkY8LDe3z,1,0.0,0.0,0,0,0,0,0.0
1.0,CD72A72AXPvAibaEXe/sW+jVmHnQGj7x1GbslKUs,1,0.0,0.0,0,0,0,0,0.0
1.0,8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,1,0.0,0.0,0,0,0,0,0.0
1.0,FE40C7DAXPvAibaEXe+fW1Bg/roenFSq809vdBWX,1,0.0,0.0,0,0,0,0,0.0
1.0,5B881D5FXPvAibaEXe8BxOZlGHrYN5yIXtjZt3PF,10,0.0,0.0,0,0,0,0,0.0
1.0,A3355797XPvAibaEXe+UuZ4QW1XoS4q88cMAo4Cs,1,0.0,0.0,0,0,0,0,0.0
3.0,932089EEXPvAibaEXe/Q6C3BndaQULTeezxTyf6z,0,0.0,0.0,0,0,0,0,0.0
1.0,4D645550XPvAibaEXe+cD1fKElqxL9313y/YAPXl,1,0.0,0.0,0,0,0,0,0.0
1.0,EC3C87C3XPvAibaEXe8hvnm4ihleLauLGDayuLJ6,1,0.0,0.0,0,0,0,0,0.0
1.0,911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp,1,0.0,0.0,0,0,0,0,0.0
1.0,2DD3E6DFXPvAibaEXe/nw3DhNQnHf1lQPxyt3uHK,1,0.0,0.0,0,0,0,0,0.0
3.0,3AB7EC1EXPvAibaEXe8zLanLNVS12aYJ9kFIkU02,0,0.0,0.0,0,0,0,0,0.0
6.0,40D2257DXPvAibaEXe9Hp2TeoSwCGTMp/uHWnnOo,0,0.0,0.0,0,0,0,0,0.0
3.0,BB55EB80XPvAibaEXe/dMvqGUzyBHOo1RighWxrN,0,0.0,0.0,0,0,0,0,0.0
1.0,F6F9475CXPvAibaEXe95t7IdlkoVf01nr8F41vO8,1,0.0,0.0,0,0,0,0,0.0
1.0,1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en,1,0.0,0.0,0,0,0,0,0.0
1.0,23D70D65XPvAibaEXe8n5o9RyAxUM7AKQAkbJi4E,1,0.0,0.0,0,0,0,0,0.0
3.0,23D70D65XPvAibaEXe8n5o9RyAxUM7AKQAkbJi4E,0,0.0,0.0,0,0,0,0,0.0
1.0,6D822171XPvAibaEXe88tz7NL7l/glfUKXnZ+w7c,1,0.0,0.0,0,0,0,0,0.0
1.0,25F23BE0XPvAibaEXe+XOEV1VJ5O2zTSZ/mxR7U7,1,0.0,0.0,0,0,0,0,0.0
1.0,F8F31D23XPvAibaEXe/uH+ehSKMSjeRjIY7xBtl6,1,0.0,0.0,0,0,0,0,0.0
1.0,51E1C3E0XPvAibaEXe+4hxKfaQWuhLp2zzmiiyRe,1,0.0,0.0,0,0,0,0,0.0
1.0,E84DE35EXPvAibaEXe/Ae0QceO7lRKzquhPO0hVx,1,0.0,0.0,0,0,0,0,0.0
1.0,D40A5224XPvAibaEXe/sW+jVmHnQGrpyj9mM/5XW,1,0.0,0.0,0,0,0,0,0.0
6.0,D40A5224XPvAibaEXe/sW+jVmHnQGrpyj9mM/5XW,0,0.0,0.0,0,0,0,0,0.0
3.0,F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq,0,0.0,0.0,0,0,0,0,0.0
1.0,F69A28A2XPvAibaEXe9iOtseai5jcooI5sP6CWOo,1,0.0,0.0,0,0,0,0,0.0
3.0,72C18F32XPvAibaEXe9pz/hgBFL5ILG7SOWQGRft,0,0.0,0.0,0,0,0,0,0.0
1.0,F32AFC18XPvAibaEXe+uWtCFQV0fxokiPEGg8CUw,1,0.0,0.0,0,0,0,0,0.0
3.0,CF820E88XPvAibaEXe88G96lR9q/HWQHdno6Q1dE,0,0.0,0.0,0,0,0,0,0.0
3.0,82157FECXPvAibaEXe/WSo41+3xFkONmGkZ6gOkr,0,0.0,0.0,0,0,0,0,0.0
1.0,F188F59AXPvAibaEXe+nZBq3b0XEhX0gn3eyGCol,1,0.0,0.0,0,0,0,0,0.0
1.0,2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,0.0,0.0,0,0,0,0,0.0
1.0,11A997D7XPvAibaEXe+NDJhRHiaomek63bkrNRWH,3,0.0,0.0,0,0,0,0,0.0
5.0,6BB67E26XPvAibaEXe/1obfbwrsd5+KaZ8cYU5CS,0,0.0,0.0,0,0,0,0,0.0
5.0,70B995C7XPvAibaEXe9OORQ1xsw6nr2pvDW4NmxY,0,0.0,0.0,0,0,0,0,0.0
5.0,20B61190XPvAibaEXe9fw8mX+aV2o/RjGigUxoyj,0,0.0,0.0,0,0,0,0,0.0
3.0,6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW,0,0.0,0.0,0,0,0,0,0.0
5.0,1C245E0EXPvAibaEXe/rR9uJzGOYEuQ8DvEilYoI,0,0.0,0.0,0,0,0,0,0.0
5.0,7110F626XPvAibaEXe9kkdDkOt5iFmMAIPwDGEG9,0,0.0,0.0,0,0,0,0,0.0
5.0,C030D8AFXPvAibaEXe9d+rE/yvWoKCaTliGk+kYv,0,0.0,0.0,0,0,0,0,0.0
5.0,0155D7F9XPvAibaEXe+RaLErOlzghWNFVX9jT8kn,0,0.0,0.0,0,0,0,0,0.0
5.0,9D8C6D91XPvAibaEXe/CiPILllTJfwk4E+2u3pfJ,0,0.0,0.0,0,0,0,0,0.0
1.0,05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo,1,0.0,0.0,0,0,0,0,0.0
6.0,6E4C2765XPvAibaEXe+t618nkWP4eVl9C1gP1l1X,0,0.0,0.0,0,0,0,0,0.0
5.0,590263C4XPvAibaEXe9mDsFtgVHJ/lr5wIkYTfyo,0,0.0,0.0,0,0,0,0,0.0
1.0,2FC59B4AXPvAibaEXe8T1DiYsmlfsSgx5trdtf4N,1,0.0,0.0,0,0,0,0,0.0
1.0,80655820XPvAibaEXe8lzySxhHiT0asFjWSgCSuX,1,0.0,0.0,0,0,0,0,0.0
5.0,A104C227XPvAibaEXe9npw4GElGYwTghKPAaKlEb,0,0.0,0.0,0,0,0,0,0.0
1.0,609F9309XPvAibaEXe9R53Fu3buHyTgw/++uttLg,1,0.0,0.0,0,0,0,0,0.0
1.0,0085722BXPvAibaEXe/baq/wvVlH/v1E0JmnRemC,10,0.0,0.0,0,9,0,0,0.0
5.0,81D217CAXPvAibaEXe+tKlY40ATmdTqN9NM0YdSn,0,0.0,0.0,0,0,0,0,0.0
5.0,60294B6FXPvAibaEXe9fw8mX+aV2o4nQCVPqj5h6,0,0.0,0.0,0,0,0,0,0.0
5.0,3F0850FBXPvAibaEXe/U5lSbganJ80ns0wi7lt38,0,0.0,0.0,0,0,0,0,0.0
1.0,292A16A3XPvAibaEXe/FejQN8/S5fLl7v93zX8+w,1,0.0,0.0,0,0,0,0,0.0
5.0,59F24D89XPvAibaEXe+MMervxP1vAFgzvQQfMwEA,0,0.0,0.0,0,0,0,0,0.0
5.0,B1F308AEXPvAibaEXe8b4sJvH2gx3DS0KVPcZiZ/,0,0.0,0.0,0,0,0,0,0.0
1.0,34BF2B7BXPvAibaEXe/Ojw5gA+9jXodFlsd3lSfU,1,0.0,0.0,0,0,0,0,0.0
5.0,737A4598XPvAibaEXe/twRH8x8eyg9NP+gV3QShj,0,0.0,0.0,0,0,0,0,0.0
5.0,26C10AA7XPvAibaEXe8TrN3vUI8MaOIcRHHeaint,0,0.0,0.0,0,0,0,0,0.0
3.0,53F24D56XPvAibaEXe9V1gtTDRnQF0W4EkFRmiTX,0,0.0,0.0,0,0,0,0,0.0
5.0,302BA03CXPvAibaEXe8y6/RMXZRwBc5bwgf0V50u,0,0.0,0.0,0,0,0,0,0.0
1.0,E92C604FXPvAibaEXe+TFgEDwYNnvUQ2ahxW4uwh,1,0.0,0.0,0,0,0,0,0.0
3.0,3DB94F26XPvAibaEXe/PQrWCRBKWOT8OwzmHmk/P,0,0.0,0.0,0,0,0,0,0.0
5.0,96967470XPvAibaEXe9upvU5DvuC9vY0bll+Ov+G,0,0.0,0.0,0,0,0,0,0.0
1.0,D0AEF330XPvAibaEXe80NXGyYVtTlq6XKsqu9Wjz,1,0.0,0.0,0,0,0,0,0.0
5.0,BD5769A2XPvAibaEXe/FWKstHRRDncikzfXvRYvA,0,0.0,0.0,0,0,0,0,0.0
5.0,A24B2C27XPvAibaEXe/1obfbwrsd56035i2mhdxT,0,0.0,0.0,0,0,0,0,0.0
5.0,2F7887F7XPvAibaEXe/BqA0y8R3TRdLeDx8JXg9H,0,0.0,0.0,0,0,0,0,0.0
1.0,46B31FBDXPvAibaEXe/Ko3VBeq65/1wxcRApQNK4,1,0.0,0.0,0,0,0,0,0.0
5.0,C6635E9FXPvAibaEXe+LbmSTUWVMuKhnFpkfefqp,0,0.0,0.0,0,0,0,0,0.0
3.0,791E0499XPvAibaEXe9cPs/fVpB+nz3Ug3eeATDP,0,0.0,0.0,0,0,0,0,0.0
3.0,0085722BXPvAibaEXe/baq/wvVlH/v1E0JmnRemC,0,0.0,0.0,0,0,0,0,0.0
3.0,0085722BXPvAibaEXe/baq/wvVlH/v1E0JmnRemC,0,0.0,0.0,0,0,0,0,0.0
5.0,36EBF187XPvAibaEXe8aMmuWiMhL4kaW5GJ4NoC0,0,0.0,0.0,0,0,0,0,0.0
5.0,3F7C96EEXPvAibaEXe9ajZoptpw4tXc9zkloSelJ,0,0.0,0.0,0,0,0,0,0.0
3.0,B851CDABXPvAibaEXe+SrLE9JUD3pL5XuU8LV/XD,0,0.0,0.0,0,0,0,0,0.0
5.0,F85E4EA0XPvAibaEXe+A+6mRsShfHyrIwnH7mQUY,0,0.0,0.0,0,0,0,0,0.0
1.0,E0087006XPvAibaEXe88G96lR9q/HYHUut2bbQj2,1,0.0,0.0,0,0,0,0,0.0
5.0,6BB1D799XPvAibaEXe8aMmuWiMhL4jueQKEn+PS2,0,0.0,0.0,0,0,0,0,0.0
1.0,AB68F073XPvAibaEXe8zjuWfAVBr9bNXLQe3EvcD,1,0.0,0.0,0,0,0,0,0.0
5.0,43B597A5XPvAibaEXe+wVOsoF63SsKaicQJB9UVL,0,0.0,0.0,0,0,0,0,0.0
5.0,1AB19C83XPvAibaEXe+uQMKXqrwYdoq4N0DvceRZ,0,0.0,0.0,0,0,0,0,0.0
1.0,CF209E4FXPvAibaEXe+/EkvXK98KbbLh+JMUgKhh,1,0.0,0.0,0,0,0,0,0.0
6.0,B721CE15XPvAibaEXe/WuJYGMdaNyLnzWcA+ZeDw,0,0.0,0.0,0,0,0,0,0.0
5.0,696753E9XPvAibaEXe+zCbAzes7Yiq5b0VhNBA6a,0,0.0,0.0,0,0,0,0,0.0
5.0,076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E,0,0.0,0.0,0,0,0,0,0.0
3.0,3416D220XPvAibaEXe8CN9MRovh0mLY3bVc0kDr6,0,0.0,0.0,0,0,0,0,0.0
1.0,2684ACC5XPvAibaEXe8ooYk4mkUGmHAqCSzIJiAb,1,0.0,0.0,0,0,0,0,0.0
1.0,FFEF294AXPvAibaEXe/ceziXFRXnLc/x/K0hVw4d,1,0.0,0.0,0,0,0,0,0.0
1.0,6AEAE920XPvAibaEXe9HXpb1PepyFTHW7MzBxj5y,1,0.0,0.0,0,0,0,0,0.0
1.0,8066FACDXPvAibaEXe+vL6q6thZ0NqMsVHCr8Wd5,1,0.0,0.0,0,0,0,0,0.0
1.0,F9F00F9BXPvAibaEXe/7YVAxOsMwOkCUOyzVAIdc,1,0.0,0.0,0,0,0,0,0.0
3.0,3A8DC76BXPvAibaEXe/waquVAMA8Tk6+UT/Qyju7,0,0.0,0.0,0,0,0,0,0.0
1.0,73FCD503XPvAibaEXe/YKAlYnC3m942m9zzkluOD,1,0.0,0.0,0,0,0,0,0.0
1.0,4374EDBEXPvAibaEXe8scZUjY2tXhzKEGuZfEnUy,1,0.0,0.0,0,0,0,0,0.0
5.0,9413101AXPvAibaEXe/CiPILllTJfxFao8wRCU5b,0,0.0,0.0,0,0,0,0,0.0
1.0,01339FADXPvAibaEXe/a3PM8AP2Ng0uXDZOGMC2W,10,0.0,0.0,0,9,0,0,0.0
1.0,DE4FB5EDXPvAibaEXe+suUpvSAu/o6wQrBXTr/gB,1,0.0,0.0,0,0,0,0,0.0
1.0,F6C0D087XPvAibaEXe92lBM7BLetlXIedFutRDfj,10,0.0,0.0,0,0,0,0,0.0
1.0,B8E35AB3XPvAibaEXe+u8DuxWGTFfEjp5j+B1awT,5,0.0,0.0,0,9,0,0,0.0
5.0,637D5C85XPvAibaEXe9zGba8fcKEKG9oPWFvAQXN,0,0.0,0.0,0,0,0,0,0.0
1.0,637D5C85XPvAibaEXe9zGba8fcKEKG9oPWFvAQXN,1,0.0,0.0,0,0,0,0,0.0
1.0,9FBBFEDAXPvAibaEXe9uaaZ/YedHVDIAvlASfm3N,1,0.0,0.0,0,0,0,0,0.0
5.0,306F1985XPvAibaEXe9A3Yjgh4iPfgyL6Ctm1KIv,0,0.0,0.0,0,0,0,0,0.0
1.0,2D28BCD7XPvAibaEXe9QJDM9nE85iI3DOet6BMWl,1,0.0,0.0,0,0,0,0,0.0
3.0,CB03C79CXPvAibaEXe8T1DiYsmlfsdAto+lWCMTt,0,0.0,0.0,0,0,0,0,0.0
1.0,618BC5B5XPvAibaEXe9KDsVv3cRkMbmVPS3944TL,1,0.0,0.0,0,0,0,0,0.0
1.0,46E196D2XPvAibaEXe9iVChpJY9DIZMQ+Wx6l11X,1,0.0,0.0,0,0,0,0,0.0
5.0,171595A9XPvAibaEXe9cPs/fVpB+n475y91KVQ5i,0,0.0,0.0,0,0,0,0,0.0
1.0,A5457B71XPvAibaEXe/WSo41+3xFkNztfQk3Vj8t,1,0.0,0.0,0,0,0,0,0.0
5.0,81B193F6XPvAibaEXe9fw8mX+aV2o1EPcHr7BtS3,0,0.0,0.0,0,0,0,0,0.0
5.0,534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,0,0.0,0.0,0,0,0,0,0.0
5.0,5B7BA676XPvAibaEXe/VTtmkh7JuOi+CBDCf2oyM,0,0.0,0.0,0,0,0,0,0.0
1.0,59C3B311XPvAibaEXe+SI2uhC5CMEQAiJE0NZF16,1,0.0,0.0,0,0,0,0,0.0
1.0,EBEB0A59XPvAibaEXe9E+yOJSz6HoVHmiq8yehqc,1,0.0,0.0,0,0,0,0,0.0
5.0,11A1CA8BXPvAibaEXe8LX4hhYKrFZk15JcWgcw/j,0,0.0,0.0,0,0,0,0,0.0
3.0,D92EAF87XPvAibaEXe8+PBTAPRlCY25VB5See4G0,0,0.0,0.0,0,0,0,0,0.0
1.0,3F73951DXPvAibaEXe/7kKaS8/f9Rd5oZdvt88V9,1,0.0,0.0,0,0,0,0,0.0
1.0,5478BE78XPvAibaEXe9afbyrOJH5CIk691Y5ZINI,1,0.0,0.0,0,0,0,0,0.0
1.0,6414F481XPvAibaEXe/7sxkigC7f53KmBMGfVHCX,1,0.0,0.0,0,0,0,0,0.0
1.0,1CA21FE7XPvAibaEXe/nw3DhNQnHf2IEtVzSrRsz,1,0.0,0.0,0,0,0,0,0.0
5.0,4D68F109XPvAibaEXe8HxoLOw72ZIKsEn9jthDUY,0,0.0,0.0,0,0,0,0,0.0
1.0,6E1EC6E3XPvAibaEXe+xw+0gOjOR0ArvNOutmoXN,3,0.0,0.0,0,0,0,0,0.0
3.0,B8E35AB3XPvAibaEXe+u8DuxWGTFfEjp5j+B1awT,0,0.0,0.0,0,0,0,0,0.0
1.0,90E7A914XPvAibaEXe/QqI5At3DBgrADHTxqvPb6,1,0.0,0.0,0,0,0,0,0.0
5.0,54FA6318XPvAibaEXe+sa6H++BHvytQq87Lkc1vd,0,0.0,0.0,0,0,0,0,0.0
1.0,7CE35C08XPvAibaEXe+L4+qEMJ/L9ayGXcYW/1jo,1,0.0,0.0,0,0,0,0,0.0
3.0,2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r,0,0.0,0.0,0,0,0,0,0.0
5.0,E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06,0,0.0,0.0,0,0,0,0,0.0
5.0,F3916317XPvAibaEXe8u6ih8pRJJpHSNevcRqqih,0,0.0,0.0,0,0,0,0,0.0
5.0,16CB5DD9XPvAibaEXe86ShnmDByrm78ybvgYsRBW,0,0.0,0.0,0,0,0,0,0.0
1.0,B92C68EFXPvAibaEXe9TMBdu4IUyd8I09ht1uszg,1,0.0,0.0,0,0,0,0,0.0
1.0,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW,1,0.0,0.0,0,0,0,0,0.0
1.0,F3105AE8XPvAibaEXe9ESTQu9OOcIPxFEq3uU1s6,1,0.0,0.0,0,0,0,0,0.0
5.0,8C2FAA40XPvAibaEXe+NmgQbVGcjJ+7V2UMYMM22,0,0.0,0.0,0,0,0,0,0.0
5.0,20EA5161XPvAibaEXe+tKwu+Ol4th4lHuNksf8Ew,0,0.0,0.0,0,0,0,0,0.0
5.0,DAFCE097XPvAibaEXe+Z7KfNHYLttKsB/kdM5tuZ,0,0.0,0.0,0,0,0,0,0.0
5.0,F34E4020XPvAibaEXe8pd25OrRS+bVa2uJMwiE2i,0,0.0,0.0,0,0,0,0,0.0
1.0,22711584XPvAibaEXe9WcTnuikKYKncXVnDIxe25,1,0.0,0.0,0,0,0,0,0.0
5.0,19C13BF9XPvAibaEXe9dKITjhF3qTfDTJ4iekS7O,0,0.0,0.0,0,0,0,0,0.0
3.0,045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7,0,0.0,0.0,0,0,0,0,0.0
3.0,DA75FFFEXPvAibaEXe8808q51BnmQhHT8REwWMQJ,0,0.0,0.0,0,0,0,0,0.0
3.0,DA75FFFEXPvAibaEXe8808q51BnmQhHT8REwWMQJ,0,0.0,0.0,0,0,0,0,0.0
1.0,6645B745XPvAibaEXe8XLyAGr26H4wa06/AGvr4/,1,0.0,0.0,0,0,0,0,0.0
