mssv,sotc
867BEA6DXPvAibaEXe+gzQv7yQRYbgFJ+rR2hgzp,20.0
8688239BXPvAibaEXe+lo6eJkHWaQdxLz0hNOYmX,16.0
8694C38AXPvAibaEXe+xRE5267JUoMoFokB0cvtR,43.0
869ABE5AXPvAibaEXe/ETkXgDMKQ8fKK4ufgBOtT,4.0
869C382DXPvAibaEXe+6MN9FoW2mqQya+xnXT/o1,95.0
869D28FBXPvAibaEXe+Jp/UzOSm9aJLbOSyZiUgU,8.0
86A2DE3DXPvAibaEXe+g2dQ0D263aYeQM20ZIAQY,4.0
86AB6605XPvAibaEXe9Z0fDyfUkzH9gqkDGl5slM,4.0
86B0B88FXPvAibaEXe9jjgNhrmbJFIthGYmG4ggs,94.0
86B1789AXPvAibaEXe9mL9UZSYh9+UJRfwMwaxlj,26.0
86B3B846XPvAibaEXe+1qnC7LACO/VtQXe02bIe6,0.0
86BC835BXPvAibaEXe/Md8T4y692B9h6jiRTkb+/,0.0
86D111DBXPvAibaEXe9A8avg2Xms/5B/+ABLCcEa,4.0
86D95EF1XPvAibaEXe+wnAHzeNC8Ynp88+vLxS5+,29.0
86DB68FDXPvAibaEXe8OnqoI053GrzTBy9VWhJXs,10.0
86E035B9XPvAibaEXe+1/NyW42Gu9e3xJ+f66pbR,49.0
86E7484CXPvAibaEXe+YGniCiyMp01wim0VjC6EG,5.0
86EA2FD2XPvAibaEXe94ezOUO/11iLgU01JMgsOa,78.0
86F7FA1AXPvAibaEXe/2X6aOdUt4JzzxCNvaYjii,14.0
87101AC7XPvAibaEXe9DjwUQ+Cta8bqWf3Fj4I2a,3.0
8719AFF0XPvAibaEXe+cD1fKElqxLxHCg1eAHaJE,37.0
8722AFC5XPvAibaEXe8xKXtBIk/mlnYdm/uiZisn,23.0
8724B09CXPvAibaEXe/nRR7q+hWy3LGGAca76MRg,18.0
873D8412XPvAibaEXe8hRg1nu5z8zNxt9UZF86Dx,34.0
87411144XPvAibaEXe+Ff3P1PNDBGCX7+QyDShd2,4.0
8752021AXPvAibaEXe8FnjVcuk8k84UKwFfDyEPJ,66.0
87574F06XPvAibaEXe//eUaw4J38K3j6lIfYVVn1,9.0
875CBE51XPvAibaEXe/cAy9n2SNhGPFZf6KmgwxB,9.0
87631FE0XPvAibaEXe9h45naFhFKYou0t6I4ZNMt,26.0
8768F8C6XPvAibaEXe99GOtI/HwJhbjQYtWWcC2q,8.0
876A436EXPvAibaEXe/hf1xDz7/5iOIVrvSMH6gA,30.0
876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,7.0
87767244XPvAibaEXe9tBH1Hqg1CV18383flHLVx,39.0
877F427EXPvAibaEXe8B6jbWYL2ytARzv0I6OK9u,4.0
87890AAFXPvAibaEXe/X5uT1FaYTT6t9uoWJqBtF,27.0
8791F89DXPvAibaEXe+RaLErOlzghS2UbdroJGeR,7.0
87952F58XPvAibaEXe9usUd9iNN9jBj3nbSudNb8,2.0
8795DDB1XPvAibaEXe8M65xRrvSEqAkOV0Mfh54O,3.0
879F3491XPvAibaEXe91cMdJ8UJ+XUYw/tEyLGYg,27.0
879FF7E3XPvAibaEXe+okMSMP+f8CsN2ZsNg3sav,4.0
87A1FCAFXPvAibaEXe8OLQLlidG6/2sMV923FD85,10.0
87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/,10.0
87AAD1EBXPvAibaEXe+3hDjf+K3BYZukzpuTKJ9I,11.0
87AB1BF1XPvAibaEXe86krjHGvaiWxMmjETCt6JV,4.0
87C0C5B0XPvAibaEXe8Cym7B6GX+Tvmzl5+34Nck,8.0
87C3E9B0XPvAibaEXe8Bq6xNX3rcocHP1nPSHFpy,12.0
87CBFC47XPvAibaEXe+XxJVHCZDKHxybeBmXQ3oM,8.0
87E06D79XPvAibaEXe9Z67almz7y5qeVdwBIoh7O,39.0
87E26E7CXPvAibaEXe9ggqkCdMDyePFxykVw7NI9,12.0
87E60AE8XPvAibaEXe+PZnml5xOwGVDo67p3CoEb,3.0
87EFD5ADXPvAibaEXe+D/rLOK41HOq6+oGMJg1a7,8.0
87F31736XPvAibaEXe+gzQv7yQRYbrDWZuL5USyT,2.0
87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,25.0
880272D7XPvAibaEXe986cin+fB9ts0ZpI2iPbI+,24.0
88151298XPvAibaEXe9aO86Za47HuVnKP3fbT4a0,20.0
88272E39XPvAibaEXe+xxRCacZP96rQIEEZfvWfU,30.0
882D2EC2XPvAibaEXe/HrmBtV6rChtnVod3XWR86,5.0
882DA74EXPvAibaEXe/AUWle2JzWeJRQpBThpuSl,32.0
882FB1B0XPvAibaEXe8y6/RMXZRwBebw/cEMIAJK,15.0
883111EBXPvAibaEXe++0XXA1E4QC8zN/XXDyfxd,79.0
8832C80AXPvAibaEXe/d4nFnIhFaQo6EcQarAmuH,8.0
88451395XPvAibaEXe8zN2KKhdLFumVa/8Mv/que,29.0
884840C4XPvAibaEXe9jQXzUZ/B6BYBbiw1AhOVx,4.0
884D392CXPvAibaEXe8sYHRaNOTwgZV8C5yRJYsa,19.0
8851E69BXPvAibaEXe+eIy6TmCsZuzduBAHXYnYj,3.0
88562A31XPvAibaEXe/nzVfFzcfk2AucslBm4oK4,10.0
885D43C3XPvAibaEXe/9n4RXguPAYPCdAJhH+UNK,46.0
885DC700XPvAibaEXe/ji2wENvGp6PKsAMUmGIbM,21.0
8868AB28XPvAibaEXe/NJPkXkTyAbdhjEhpcZ8it,15.0
8868BA3CXPvAibaEXe/a3PM8AP2NgzzZ29OXd9/5,43.0
88762EE6XPvAibaEXe9UpuL3VLXUn0SpFrJvE0XY,106.0
8879DB89XPvAibaEXe/Tx838KM/cyiY3oF/TPn5I,0.0
887A2800XPvAibaEXe/fr6IbK8XJMuZN0ERv1RDO,31.0
887B0B25XPvAibaEXe8qMRMMoGD0QseKM2jeL+1t,20.0
887B8381XPvAibaEXe/QPFjJxKB5foYIyAdyt4vI,9.0
887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,2.0
887FD38AXPvAibaEXe+E+n9mGyneJ+o6HCo/+ZhX,108.0
8881F8EEXPvAibaEXe+9WEsYznMOlbTqY3iS/LXe,3.0
8893C7C2XPvAibaEXe9eSUilQ3V71sm7g0uOfQBr,35.0
8898BAE9XPvAibaEXe/RnFf25EKRr5bknGVZlkvp,5.0
889CAEB7XPvAibaEXe+3uVbNaCRzGZtaeOjlaosa,2.0
889FC773XPvAibaEXe/+5dmtHXoxmvDEWu0+1HyL,27.0
88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,30.0
88B5A902XPvAibaEXe+sfU1lcH9y338xbMicVpbJ,32.0
88B70FC5XPvAibaEXe/S5mChdnrLm0/gjddWphOA,28.0
88B97ACBXPvAibaEXe8/lUSKsOrL1d5c82xe63Vr,32.0
88BCDEC0XPvAibaEXe93ddWvVW3S5ePlQ1c7UhDw,49.0
88C15831XPvAibaEXe879+AOg1gh8uMWWp9sXQnJ,5.0
88CBF05FXPvAibaEXe+m4TIigwhBB4pruSpBy5JO,19.0
88CE098AXPvAibaEXe94X0amad8jLlXW08qEXHkF,97.0
88D5F3ABXPvAibaEXe+s9Ax3cH11abvjSze5mWRZ,4.0
88DDA17EXPvAibaEXe+3uVbNaCRzGaz89URpN0wc,4.0
88ECBC0CXPvAibaEXe9ysTifnGoMwZfPSrNzX56n,53.0
88EEE2CAXPvAibaEXe+vCKihGLRkTgGe8TmJbsVg,43.0
88EF2277XPvAibaEXe9hYalhCsDQbSfXq4xG0YaN,2.0
88F14D61XPvAibaEXe+8qNb6Lxxvdhg6+NO46+Kg,8.0
88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG,34.0
890476E2XPvAibaEXe8rAJwq3gLwnMnJ1JzSAcUe,12.0
8906C137XPvAibaEXe/y2t7DVG8TDd6ZBeerRxNb,3.0
8915522EXPvAibaEXe8cTa+1WgBUHFtpuHjMzIji,24.0
891816F6XPvAibaEXe9L5EzJmz4bhg4/DXQ7c5Al,4.0
891F156CXPvAibaEXe/wvgrdNVCyf5jLOkWpgXlY,11.0
892A8CFBXPvAibaEXe+nUD/GpO407b+yM8V+wNQT,45.0
892EB9A0XPvAibaEXe/WaZKSSjfnhnxclPxVpdne,10.0
8935FA37XPvAibaEXe/MFNByxh05b8RCsO0REEK9,16.0
893CDBA3XPvAibaEXe/Eu1NFTIhfjFib15Y17tQY,25.0
894111E1XPvAibaEXe9hweWHK/GxsFXnBnV7+aIZ,17.0
894E0EB8XPvAibaEXe+Xr9qo1GFY4AArQyWKvG7N,30.0
8956D750XPvAibaEXe8lbOtqETWafiVUWQKWymnv,9.0
8960E6BDXPvAibaEXe/nzVfFzcfk2LjNHq+6RwT/,56.0
896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw,10.0
8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p,3.0
8982939EXPvAibaEXe/45+b0LBlJ7JhIHLRftmAr,8.0
89861F3AXPvAibaEXe+S5N09Nmtxa3GlSXF0cHOb,6.0
898CA641XPvAibaEXe85dXQU86uLqqeulHbyr+2b,10.0
89932DAAXPvAibaEXe/btl79MArZLN7yPSn1jOUl,12.0
899433F3XPvAibaEXe/AdnwkoyhfDsN/LeUkzX3g,11.0
8998634BXPvAibaEXe/57ZZLpsI5pQDUxNm4CGT8,21.0
899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,26.0
899D7E3CXPvAibaEXe95VWPeptLbJ1xwt5XI9IFK,19.0
899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,7.0
899E8FC6XPvAibaEXe8E6yzSPpyFOXskFqqjy6Sj,10.0
89B42F8CXPvAibaEXe8GdASsTPmlXuVxQ3YAx0j4,60.0
89B67A8CXPvAibaEXe+EZVqNcYjweXEn/+mZThAO,11.0
89B9E37AXPvAibaEXe9x7FcJ6vxIP8ZfUeeTsqYu,36.0
89BBFB7DXPvAibaEXe+t618nkWP4eTlouiqlUV5h,4.0
89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O,11.0
89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5,3.0
89DF7862XPvAibaEXe9KfSJc58cZCJhB9JyvfteP,11.0
89DFB71CXPvAibaEXe+4ETeamtJzhM+kz/jM89jM,4.0
89E1A28BXPvAibaEXe9T3PnrA+QsrmHvHr8lksaq,10.0
89E583B8XPvAibaEXe8Bt1z9ZwETTFOjR0YAiqdn,76.0
89EB2282XPvAibaEXe/8ORM7KmqlhWUGW84iOApq,22.0
89EBEA10XPvAibaEXe+QHHk7aDwIUV4TfGOLEUhQ,3.0
89F2A985XPvAibaEXe/33FMzfi5meSQcT7oJUexh,15.0
8A007DABXPvAibaEXe+mSzTPzQXh5MydR6l6efOj,54.0
8A02123EXPvAibaEXe/8qtCdxh4hFuh51NyTjBk2,91.0
8A05DE3AXPvAibaEXe8IXn+MV9wqktUaNou4qlfi,6.0
8A09D1DFXPvAibaEXe/KMtCr6bHausp9EaTq9IQh,32.0
8A0EFD72XPvAibaEXe+L4+qEMJ/L9aRGWg6Uyf2X,10.0
8A14CC65XPvAibaEXe/IgMBwAgOF+bOJSqf0O5Xd,28.0
8A169207XPvAibaEXe/7UiaF6hqjccs7G0Pd68LU,19.0
8A2158D5XPvAibaEXe87T7ptYh7OSH2GoHjV1isp,11.0
8A23ED0AXPvAibaEXe8d4Zyk6xKs05gHyj6r9OFC,4.0
8A2910EAXPvAibaEXe9/su+qLcYDMvhVkY1uRihH,6.0
8A2D94A9XPvAibaEXe/O4Y61Y5ktaAH2uQl3FGUZ,4.0
8A337B67XPvAibaEXe/1fa8C2nSlWVCsLoncEH4p,25.0
8A3C2CC5XPvAibaEXe97+rZxicl8FqvzBDKGqyEj,115.0
8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE,16.0
8A3E33A2XPvAibaEXe9jQXzUZ/B6BfSEY0i6opvJ,24.0
8A4942E7XPvAibaEXe9Qk6hDUWKQXd90HPAVxS/v,18.0
8A4C44B1XPvAibaEXe9mY8oBCa38H4MjC2F684F3,13.0
8A514B19XPvAibaEXe+xzpf9PjA3t54r3slr/eGw,18.0
8A5D8441XPvAibaEXe8iOnzuCL8V+MMSXlbNJT7b,2.0
8A60FBCBXPvAibaEXe+Ps8zYokGtSW7SkPVXQ6fd,4.0
8A728A5AXPvAibaEXe/stw5d/QtwDFXDvW72Be1S,73.0
8A7F6D1DXPvAibaEXe8x0FWp3Gjx9ww0Ok2q4WaX,4.0
8A87E2E9XPvAibaEXe/7kKaS8/f9RX3MJcaQY8O7,3.0
8A88A218XPvAibaEXe+zCbAzes7Ying9a24Y8lNu,24.0
8A8ED994XPvAibaEXe+8xcWrHsA1Kp7iS70u/MO2,4.0
8AA2C0CBXPvAibaEXe8DipYGHw7d9TQuSnneeW1h,78.0
8AA6FDA7XPvAibaEXe9/B4OZKkOpV8h+ZXoxrlhv,6.0
8AA98AD2XPvAibaEXe8M37suqoe4CZpSLxtWE9xX,63.0
8AB17C6EXPvAibaEXe9wfTfYufPxvExFVX6iyfjA,9.0
8AB37CC9XPvAibaEXe+a2rx5n1rBdpEJ+jrEzMLU,3.0
8AC4A8D9XPvAibaEXe+8PTy9pH9lFw3lEJazpuWI,8.0
8AC8F206XPvAibaEXe/U/4p31JRvs4wClawLCona,36.0
8ACC923EXPvAibaEXe/Md8T4y692BxJ4xFD+IESz,26.0
8ADDAE76XPvAibaEXe9MLbI3cCq2BDREIQt1DfUQ,91.0
8ADFAC53XPvAibaEXe/7Pz5IR87IctlGF0Pjkidx,97.0
8AEF33B4XPvAibaEXe9vimBQQi0z33OtVPTqM1mC,3.0
8AF3858FXPvAibaEXe/Jc8h2JxO5QW0P3kIt0sDc,8.0
8B085B24XPvAibaEXe/7wGtlPBaJPSDrWqB88YJ1,14.0
8B16BE0CXPvAibaEXe+E7LJdSZ9AW/lH69raG0Tr,13.0
8B24C5CDXPvAibaEXe8oJoshMoRjxStEayMAkqjf,4.0
8B274F66XPvAibaEXe+tSA7t7USLJ3R6XGTuNdY+,4.0
8B3A58E6XPvAibaEXe/qF9LXCbOdozOp+hraEWhm,53.0
8B3D8B26XPvAibaEXe9o3csoNuwUvFp9HKjTdJZi,3.0
8B456119XPvAibaEXe+wvM39dDDGNqK4w7enFCpq,7.0
8B4DB17FXPvAibaEXe9poi1GJx57CTcHFstw6fGH,30.0
8B591503XPvAibaEXe/n+I5VgvrL40mjfMWojgHv,4.0
8B5A2913XPvAibaEXe83baLaXNpmvvz4hx41PWnv,29.0
8B62379CXPvAibaEXe87jxzxQveIPwEV4Zj67O26,6.0
8B68B2B6XPvAibaEXe/Nq24Gaz1feQIOYs4ndO2L,11.0
8B73374AXPvAibaEXe9kjFBbKBtNOvS7gK1xugfo,81.0
8B7499D5XPvAibaEXe9P07hcrvmhCcn1vUPlZj5m,11.0
8B75E939XPvAibaEXe9o/lUQXb5f/9EzN7Db7CwN,4.0
8B7BB0E3XPvAibaEXe8vcQUX+A6FePKB8QhHtzXz,45.0
8B815297XPvAibaEXe//3t8+us0X0khfBNlWfzpk,17.0
8B8467B4XPvAibaEXe8HxoLOw72ZICrNYU4vl38X,6.0
8B9DD5F1XPvAibaEXe/7VXm0xgXldIyNDzaf66fA,46.0
8BACB6FDXPvAibaEXe9gkY4mZy1X66Dtcw8RC+5u,16.0
8BB5172FXPvAibaEXe9AC7wCM2AJVBDSw7ZIHQho,3.0
8BB9958EXPvAibaEXe/GqyBZHXBWrooRimUw2NSL,47.0
8BBA5160XPvAibaEXe+E43ovk5Cnp/tao33YkYzw,4.0
8BC07363XPvAibaEXe9U29MovlmD+7Gh3bP5aisQ,50.0
8BD66DE8XPvAibaEXe9Bx5CZuIA9z4lpYtW5T9Ft,12.0
8BE4F4C8XPvAibaEXe98bEweMyJa5shDiOI0iOQL,3.0
8BE66049XPvAibaEXe9JrlhG2I9lCutq1dwZoEvL,4.0
8BEC5D70XPvAibaEXe8xQ+QTUio/uxY0ZsFc9Ydc,89.0
8BF38196XPvAibaEXe+sa6H++BHvyjFRBxziM2nr,4.0
8C017745XPvAibaEXe+p5WOBbWD0M7ZNRkESEJkQ,4.0
8C053506XPvAibaEXe8VziDgYa0u7kXETb28eD9J,34.0
8C0E6F64XPvAibaEXe8Wdq2yl0lIfE2h/If6EMiO,56.0
8C0E9865XPvAibaEXe80gGmWuNekT1ErEJxTk1W6,49.0
8C1CD38BXPvAibaEXe8/V1eK05z044S2pOzZj+R0,25.0
8C20F881XPvAibaEXe9+/xtBEYZqzXODXhBWwSej,127.0
8C2B119CXPvAibaEXe9d+rE/yvWoKP7F4Ob6tikl,8.0
8C2FAA40XPvAibaEXe+NmgQbVGcjJ+7V2UMYMM22,3.0
8C486435XPvAibaEXe/OCFZfQ2ZyrVCMMxbam9j8,42.0
8C4FE4F4XPvAibaEXe8Lp0YaxzdqUjpNyxA6voae,22.0
8C5539D1XPvAibaEXe8nuCevWXzMu3a4xLooAe9F,4.0
8C577AD6XPvAibaEXe9tSnfLfDeWas/1N+smW3yD,54.0
8C62C740XPvAibaEXe+LLvbxzunmJJqo+YWvKzjW,13.0
8C6B8974XPvAibaEXe97Rgv4QH8k8i3ZM28ddwlM,24.0
8C6FE81AXPvAibaEXe8e8TJXhGRqkEcBx/5az8pl,20.0
8C7C270CXPvAibaEXe9wxm0WjsXoKubLYbSvyxfG,15.0
8C7F2C00XPvAibaEXe++6wbq0vq2fckhL6bLq9SI,8.0
8C878FF8XPvAibaEXe+eRvTdABjauZA4QI6RgH36,3.0
8C8E2AA7XPvAibaEXe+cD2dfYrNOt/D0YL78rqGh,31.0
8C92B867XPvAibaEXe/4WyTnp6RTwlsF3Mt4zCZf,12.0
8C945AF2XPvAibaEXe9/fz21qGF7YMcmReG5i/PT,39.0
8C9D81F5XPvAibaEXe+rbekEfOIw6zMjgawTF7dT,10.0
8CAC663CXPvAibaEXe/5JaXZuY2MgNxgDer9bgzi,4.0
8CB34A75XPvAibaEXe/8qtCdxh4hFmZR+QyUSi1k,38.0
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,19.0
8CC7EE82XPvAibaEXe+WQoBahnEKPN6XyhxAZvS3,38.0
8CCCDEE8XPvAibaEXe8LHfATqQ4bHlOGq0O9OvkZ,4.0
8CDADCD8XPvAibaEXe+R1vbMbxqswPkoG1BUihyg,59.0
8CF6DCFCXPvAibaEXe+SrLE9JUD3pE/bATPqgzDb,44.0
8D077F26XPvAibaEXe/9XMaU/9dsPw9rujlD3/zi,79.0
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,8.0
8D1E7426XPvAibaEXe/MiYlGBnfqw2r1dfrdItja,3.0
8D1FD34FXPvAibaEXe/6es9ZTmhAJSrTTrc0XbOf,4.0
8D203797XPvAibaEXe99j2P15eeB0yiSFSPp6gj3,24.0
8D237F20XPvAibaEXe+SbxsvF9MWxDvKnG3oZERY,0.0
8D2D9740XPvAibaEXe/v5x/h23myCVTdxpmMdnBD,31.0
8D325FB8XPvAibaEXe+SyXjMWLMNHKTqkX6OX9qE,15.0
8D39F40BXPvAibaEXe94sdmGYWWl8O09r7CM2IUA,2.0
8D460FCAXPvAibaEXe8Vh+AQMuj+NKSEjWRw7WhC,7.0
8D4A719AXPvAibaEXe+ltCXpm838vbQExhXSrFMN,7.0
8D4AE2D8XPvAibaEXe/0tV50w6zuAa0zDjCcFIuj,62.0
8D4C9069XPvAibaEXe950ls1WcjgCgRzc+VQ6xAG,15.0
8D4F1317XPvAibaEXe8pjffBF7lKKqo7PnFkbu5h,43.0
8D595135XPvAibaEXe/7VNok06ub0AZtZPeKXUSA,4.0
8D5EBFAEXPvAibaEXe8CN9MRovh0mIE2dQw/E+BK,0.0
8D5FBC7DXPvAibaEXe8GdASsTPmlXglCtoQxJKU1,11.0
8D62CE6FXPvAibaEXe9kEUKWGqhXVKmuvVwuh5oY,6.0
8D72E4F7XPvAibaEXe8gS/zoO8Dy+aTPMaCI7qt2,19.0
8D85F529XPvAibaEXe/6YJZF5tGlKPrH3Qz/yPT9,13.0
8D8B2A65XPvAibaEXe9zES3Ot4N4SMtTPq8b6O8M,28.0
8D95D160XPvAibaEXe9zES3Ot4N4SMQO7XuvUQzq,8.0
8D960C00XPvAibaEXe+4XPPXlKRz0G+sQO8p+6Po,4.0
8D9A6E26XPvAibaEXe/stw5d/QtwDH3ClTWDVRLo,104.0
8D9A9BADXPvAibaEXe/RnFf25EKRr0mA+ok7dOWs,9.0
8DA480EBXPvAibaEXe+xjBrb8VNGB8NWgmiKk0+0,29.0
8DA684D2XPvAibaEXe8zBeLfIMmoBKdZoQPMioeR,17.0
8DA9638CXPvAibaEXe+sQSfsqovN90PxsvXBNfvp,12.0
8DAE5511XPvAibaEXe+TioGOAQy/3xzzqxMY0gs8,6.0
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,11.0
8DC6EBA8XPvAibaEXe+UdHzq6I3zLfwEWSlT5/E/,30.0
8DD2E6EEXPvAibaEXe+72vl6t/d8GaNddOCQ3/Hg,24.0
8DE058A5XPvAibaEXe/3wuT/psvviQxHCteLZzBq,4.0
8DEEE6B7XPvAibaEXe+k2gCw0RZzlarFlldGczmw,20.0
8DF80DC7XPvAibaEXe+GHNK19bpqC2HzcxrGb6J1,26.0
8DFC58A2XPvAibaEXe/tRbq0ZEBEr3iF2syR+mKu,4.0
8DFE6193XPvAibaEXe8n6FFpptVzUtx5eJW5tpY6,4.0
8E021373XPvAibaEXe9iVChpJY9DIYFPYbTGo64d,30.0
8E3693B4XPvAibaEXe+tf2Hw1I1NuQQgE0yQkMDO,15.0
8E49F159XPvAibaEXe/YKN5ysyYL7Hv6XLBu67/v,19.0
8E592CC1XPvAibaEXe+NJiMjcH3vhJlSqWbTaFrE,27.0
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,18.0
8E646CB9XPvAibaEXe+gQ1wptETEAg3CtdJYGr/S,6.0
8E64794DXPvAibaEXe8n6FFpptVzUgm1Jr47OL0X,8.0
8E666820XPvAibaEXe8gS/zoO8Dy+fKNjylXviIU,43.0
8E67D2C5XPvAibaEXe/QqI5At3DBgul5/XfuN0ol,36.0
8E80B88CXPvAibaEXe/Fs1szcgDuRqXHog3U4Nn2,3.0
8E862717XPvAibaEXe9pz/hgBFL5IENk9OawYzMm,2.0
8E93AB37XPvAibaEXe8JronDPpKnYsouToTjvJB9,3.0
8E93FC09XPvAibaEXe/zBf7BW2GCK17iNt0ISIhb,71.0
8E98DF09XPvAibaEXe+AdDQ9dDabOwH1+RgVACSr,19.0
8EA62CACXPvAibaEXe/rR9uJzGOYEp5iErX1dcP7,7.0
8EB8EEDFXPvAibaEXe8HoD4Gp+zDKi1FF4mOAT+k,59.0
8EC19BC2XPvAibaEXe+ZE1D25ZBslizpQqx/oEu/,0.0
8EC9B6E5XPvAibaEXe/U/4p31JRvszBSBGBzN+dM,11.0
8ED1C83FXPvAibaEXe8l2SPBJihvxQ34CvmO4GN8,0.0
8ED4F84CXPvAibaEXe8BcBqSm3bVhl4/s5JGZ9pz,11.0
8ED99CB1XPvAibaEXe873GBOa3btd0S6nu2E9aKR,4.0
8EDCBCF0XPvAibaEXe/sZNFvZ3icVqvxrwgJ5hKL,133.0
8EDF0CBCXPvAibaEXe+eIy6TmCsZu0mu7wa7hWrc,53.0
8EE1CEE8XPvAibaEXe/HJUIcbGqQ3nRxmOxIewd7,101.0
8EE356CCXPvAibaEXe/IqwWo1iw+HEaj2z30tImD,4.0
8EECAC18XPvAibaEXe+6rwvJJbhb/IXXLENHjYQv,11.0
8EF69838XPvAibaEXe8HoD4Gp+zDKkuoaoY/SZ93,4.0
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,22.0
8EF98EE3XPvAibaEXe86krjHGvaiW0Odpz049bJA,25.0
8EFF9DB8XPvAibaEXe/RK0UQl+DMK2QZGoGqe/G5,4.0
8F17E398XPvAibaEXe83baLaXNpmvggwdNvFZRMn,11.0
8F1E36F0XPvAibaEXe8IVQevnJpgRt8JFfOu2LfY,11.0
8F21A061XPvAibaEXe/yTqQKv0UsdVxBxc4gfPHL,14.0
8F232DF7XPvAibaEXe9mDsFtgVHJ/s35hMBjAlMC,4.0
8F3185FEXPvAibaEXe/aPLdUCtOgCsBe2SXe0WDb,3.0
8F3AA639XPvAibaEXe+ETBZfGvU/u00T1E+kqk1E,3.0
8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN,22.0
8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,2.0
8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h,28.0
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,1.0
8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF,0.0
8F7872A4XPvAibaEXe+CejwL/H7GKJP+5HLqRios,10.0
8F8D4506XPvAibaEXe+K/omYw1flXTBdHthni+Bo,13.0
8F91AB92XPvAibaEXe+RQyZpP6sq6nEUcoO/vEt3,31.0
8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,41.0
8FB8076DXPvAibaEXe/F1TwL9yTfnZrzVUfjnKI7,26.0
8FBA4DD6XPvAibaEXe9N+b7C2VGPs5fUPTuQNCtW,4.0
8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,74.0
8FBBB6C6XPvAibaEXe8NrxrmA741rzbFPVT7q+GY,0.0
8FBC750EXPvAibaEXe/+BlZNmJebrUmSi1VjCVpj,5.0
8FC99B51XPvAibaEXe9bu/C1Uw1dDycSxgHyhzNm,92.0
8FCA228AXPvAibaEXe9vXn9w1oomda4glUFq1r3w,16.0
8FCB6801XPvAibaEXe+suUpvSAu/o7XJtk59mvNF,44.0
8FEE80F7XPvAibaEXe/CISFtEmjHAM8bEww1qCgG,2.0
8FF22F33XPvAibaEXe+G0GCP+fnj3uMIRAXnLJeO,3.0
8FF3F041XPvAibaEXe+uWNYQT31BjrBDAd1zuUBL,16.0
8FFDF2CBXPvAibaEXe/c1PHSsZoD++bnmElJCJDG,14.0
900938F1XPvAibaEXe9x19MmhYDi0ztgufNV+Zvy,6.0
90190134XPvAibaEXe8AK9BJf0PqfMM/yAfCUuaO,2.0
902895CAXPvAibaEXe9Hp2TeoSwCGUc05NETHA4y,8.0
902C05C3XPvAibaEXe+I9YJtP5yoHo+6mFPBfmRq,7.0
903214DFXPvAibaEXe91cMdJ8UJ+XexO4fx72jqJ,8.0
90324570XPvAibaEXe9Xnw4t0GPgxzBH5J/Jtjdb,19.0
90333C0BXPvAibaEXe9GRgvaz8PQ0i1i7rXRJYih,4.0
903D9737XPvAibaEXe+8xcWrHsA1KrRjt3Rv9RsC,7.0
90451875XPvAibaEXe+PAOVcd+LnOZLV0dMGaPsk,4.0
9048DD88XPvAibaEXe9/su+qLcYDMq7JH7E5n9gX,24.0
9056DCB9XPvAibaEXe96CsVvWqz3pYq8je6QwzY8,26.0
905AF1F4XPvAibaEXe/y2t7DVG8TDftJbpXRARhS,33.0
905C4DFEXPvAibaEXe+1qnC7LACO/W3zqckOkq9f,8.0
9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,10.0
906134E7XPvAibaEXe9e5yvZyP+PzlG9z/5v9ijK,5.0
907E25F3XPvAibaEXe96MNa+AOhrtwcYOxVcSnRv,13.0
907EA77BXPvAibaEXe9lVL3Ce6e6Ej/gp/dTPMwW,43.0
9086458CXPvAibaEXe/SKnlFwdWEJqIt8ELH1rn/,36.0
