mssv,diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16,label
82A5D5FBXPvAibaEXe+p5WOBbWD0MyVL9NMgg+2U,22.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79,6.69,8.06,7.82,7.57,-1.0,7.98,7.9,7.55,7.21,8.13,-1.0,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,84.0,0.0,73.0,0.0,81.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,1
F5D2709CXPvAibaEXe+p5WOBbWD0Mymqf5YFK0Fj,24.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6,6.78,-1.0,7.42,7.32,-1.0,6.76,8.32,-1.0,7.95,7.7,-1.0,8.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,62.0,0.0,64.0,0.0,72.0,0.0,76.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,1
0C36B229XPvAibaEXe+p5WOBbWD0M1pNCSfmVrhv,23.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.22,7.0,-1.0,7.42,7.19,-1.0,6.79,6.38,-1.0,6.57,7.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,77.0,0.0,64.0,0.0,75.0,0.0,81.0,0.0,75.0,0.0,80.0,0.0,75.0,0.0,1
138DA4D7XPvAibaEXe+Z64Gg7q108I+yt369irfk,22.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.69,7.8,-1.0,7.66,7.92,-1.0,6.62,7.76,8.5,8.71,8.5,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,82.0,0.0,64.0,0.0,78.0,0.0,80.0,0.0,100.0,0.0,76.0,0.0,80.0,0.0,0
C4B38772XPvAibaEXe+Z64Gg7q108LicaFLhBWqn,22.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.47,5.34,-1.0,6.59,6.66,-1.0,-1.0,-1.0,-1.0,3.76,5.31,-1.0,3.12,3.15,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,87.0,0.0,71.0,0.0,82.0,0.0,68.0,0.0,68.0,0.0,53.0,0.0,58.0,0.0,3
9D5A6B3AXPvAibaEXe+Z64Gg7q108DuQ7CLdC5/w,22.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.99,5.09,6.4,5.6,7.58,-1.0,6.88,7.3,-1.0,7.92,6.95,-1.0,6.21,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,0.0,58.0,0.0,61.0,0.0,69.0,0.0,76.0,0.0,85.0,0.0,68.0,0.0,68.0,0.0,2
3DA0838AXPvAibaEXe+Z64Gg7q108HgRHfls31Cx,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.85,6.56,8.2,4.99,5.75,-1.0,5.11,3.74,-1.0,4.47,3.2,-1.0,5.43,2.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,0.0,74.0,0.0,52.0,0.0,67.0,0.0,72.0,0.0,63.0,0.0,75.0,0.0,75.0,0.0,3
650AF03AXPvAibaEXe+Z64Gg7q108OQDu8HrJWih,22.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.67,5.03,7.9,5.01,5.37,-1.0,5.19,6.2,7.5,5.9,6.43,6.6,3.87,5.5,-1.0,5.1,2.86,-1.0,1.96,-1.0,-1.0,-1.0,82.0,0.0,59.0,0.0,62.0,0.0,58.0,0.0,79.0,0.0,80.0,0.0,72.0,0.0,73.0,0.0,2
8361BD03XPvAibaEXe+Z64Gg7q108HqexDs9ObXl,22.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.88,3.72,-1.0,7.38,4.23,-1.0,6.92,5.18,-1.0,6.45,5.71,6.0,4.95,7.4,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8.0,-1.0,88.0,0.0,62.0,0.0,64.0,0.0,63.0,0.0,81.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,2
C030D8AFXPvAibaEXe9d+rE/yvWoKCaTliGk+kYv,22.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.05,6.5,-1.0,7.14,8.32,-1.0,6.87,7.55,-1.0,7.56,7.75,-1.0,8.75,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,70.0,0.0,66.0,0.0,90.0,0.0,80.0,0.0,90.0,0.0,80.0,0.0,80.0,0.0,1
9199B61AXPvAibaEXe9d+rE/yvWoKOmYt9KLq4ZY,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.51,7.47,-1.0,7.73,8.1,-1.0,8.1,5.83,-1.0,7.21,7.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,73.0,0.0,64.0,0.0,73.0,0.0,78.0,0.0,72.0,0.0,76.0,0.0,80.0,0.0,1
D642F234XPvAibaEXe9d+rE/yvWoKGexAC3nq8Mt,22.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.99,8.05,-1.0,8.2,8.12,-1.0,7.81,7.93,-1.0,8.75,8.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,84.0,0.0,79.0,0.0,100.0,0.0,95.0,0.0,95.0,0.0,91.0,0.0,85.0,0.0,0
8C2B119CXPvAibaEXe9d+rE/yvWoKP7F4Ob6tikl,22.75,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,6.8,8.3,8.01,6.18,-1.0,6.13,7.37,-1.0,7.09,7.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,68.0,0.0,68.0,0.0,86.0,0.0,79.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0,1
A4B6F377XPvAibaEXe9d+rE/yvWoKL/VANG2NXr/,23.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.92,6.31,-1.0,6.86,5.99,-1.0,5.53,5.04,-1.0,6.17,5.27,-1.0,4.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,79.0,0.0,70.0,0.0,69.0,0.0,79.0,0.0,72.0,0.0,76.0,0.0,79.0,0.0,2
97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY,24.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.07,4.48,-1.0,4.85,6.42,-1.0,6.26,7.19,-1.0,7.62,7.8,-1.0,7.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,54.0,0.0,55.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,2
7FF35BCAXPvAibaEXe9d+rE/yvWoKAdRGq/VvcQD,23.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.81,7.32,-1.0,8.25,8.22,-1.0,7.28,8.46,-1.0,8.77,9.13,-1.0,8.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,69.0,0.0,64.0,0.0,70.0,0.0,80.0,0.0,75.0,0.0,91.0,0.0,85.0,0.0,0
736A8597XPvAibaEXe9d+rE/yvWoKCHAH3zE1yEc,23.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.25,5.77,-1.0,7.47,6.75,-1.0,7.87,7.41,-1.0,6.71,5.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,84.0,0.0,76.0,0.0,66.0,0.0,93.0,0.0,80.0,0.0,75.0,0.0,76.0,0.0,74.0,0.0,2
11A28944XPvAibaEXe9TMBdu4IUydy7BCfWeBmGL,24.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.03,7.47,-1.0,8.19,8.08,-1.0,7.32,7.51,-1.0,7.4,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,67.0,0.0,65.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,86.0,0.0,75.0,0.0,1
486F2B95XPvAibaEXe9TMBdu4IUyd1OadVM1S5iH,22.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.56,7.85,-1.0,8.32,8.59,-1.0,7.34,8.74,-1.0,8.97,8.1,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,0.0,71.0,0.0,64.0,0.0,67.0,0.0,76.0,0.0,75.0,0.0,86.0,0.0,85.0,0.0,0
DE5FD382XPvAibaEXe9TMBdu4IUyd96FFyCdPOYM,23.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.38,6.41,-1.0,6.77,6.74,-1.0,5.97,4.04,-1.0,6.73,7.46,-1.0,5.34,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,70.0,0.0,53.0,0.0,87.0,0.0,85.0,0.0,75.0,0.0,80.0,0.0,80.0,0.0,1
D2EB2F8CXPvAibaEXe9TMBdu4IUydwog7HCMOJmC,23.25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.28,8.16,-1.0,7.81,8.12,-1.0,7.89,9.24,-1.0,8.25,8.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,0.0,55.0,0.0,70.0,0.0,77.0,0.0,76.0,0.0,85.0,0.0,76.0,0.0,75.0,0.0,0
60C27690XPvAibaEXe9TMBdu4IUyd5wpmmATeJfU,22.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.27,4.89,7.1,5.04,6.13,6.19,5.79,7.26,5.85,7.6,7.22,-1.0,6.23,5.23,-1.0,2.8,5.2,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,0.0,93.0,0.0,61.0,0.0,80.0,0.0,85.0,0.0,85.0,0.0,81.0,0.0,80.0,0.0,2
B92C68EFXPvAibaEXe9TMBdu4IUyd8I09ht1uszg,23.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.25,7.65,-1.0,9.05,7.57,-1.0,8.57,8.55,-1.0,8.06,8.22,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,94.0,0.0,98.0,0.0,66.0,0.0,98.0,0.0,85.0,0.0,80.0,0.0,86.0,0.0,85.0,0.0,0
B0170AACXPvAibaEXe9TMBdu4IUyd43pUEcpgIf5,25.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.55,7.87,-1.0,8.07,7.81,-1.0,6.35,6.98,-1.0,6.88,5.64,0.0,8.4,0.5,-1.0,6.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,68.0,0.0,66.0,0.0,71.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,74.0,0.0,1
CF35CF01XPvAibaEXe9TMBdu4IUyd9U/wq42YyA5,23.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.73,8.21,-1.0,8.33,6.9,-1.0,7.4,8.81,8.2,7.8,7.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,64.0,0.0,69.0,0.0,86.0,0.0,90.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,1
123666BAXPvAibaEXe+BUGeEgVnB4GI9UVqVMk25,25.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.92,5.51,-1.0,7.39,8.07,-1.0,6.78,7.28,-1.0,6.83,7.6,0.0,8.7,9.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,67.0,0.0,64.0,0.0,78.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,80.0,0.0,1
F321EBC0XPvAibaEXe+BUGeEgVnB4DpkT8waCpJm,22.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.67,7.39,-1.0,7.44,6.95,-1.0,6.32,5.68,0.0,4.03,0.53,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,70.0,0.0,74.0,0.0,72.0,0.0,73.0,0.0,78.0,0.0,71.0,0.0,70.0,0.0,3
71824917XPvAibaEXe+BUGeEgVnB4BfFKOEq/I0S,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.89,5.83,-1.0,6.64,6.87,-1.0,7.84,8.38,-1.0,8.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.0,0.0,61.0,0.0,47.0,0.0,80.0,0.0,100.0,0.0,85.0,0.0,85.0,0.0,85.0,0.0,1
66A9B4FBXPvAibaEXe+BUGeEgVnB4P/PVf37xsAo,22.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.18,4.55,-1.0,7.11,7.07,3.8,6.53,5.12,-1.0,2.21,2.81,-1.0,4.72,0.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.0,0.0,43.0,0.0,62.0,0.0,56.0,0.0,81.0,0.0,84.0,0.0,81.0,0.0,70.0,0.0,3
1C72F7A1XPvAibaEXe+BUGeEgVnB4HQrF3Fc09rm,21.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.29,6.68,-1.0,5.73,5.81,-1.0,6.69,6.83,-1.0,7.41,7.23,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,0.0,71.0,0.0,61.0,0.0,59.0,0.0,68.0,0.0,68.0,0.0,80.0,0.0,75.0,0.0,2
0ADBF83FXPvAibaEXe+BUGeEgVnB4KvCAkeuR6Fc,23.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.73,8.33,-1.0,8.34,8.46,-1.0,7.82,8.18,-1.0,8.67,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,96.0,0.0,80.0,0.0,90.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,85.0,0.0,0
2B825CEBXPvAibaEXe+BUGeEgVnB4J2reWP3zJfy,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.49,5.23,-1.0,5.95,4.03,6.5,5.97,6.5,-1.0,5.77,6.23,-1.0,5.7,-1.0,-1.0,0.2,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,83.0,0.0,71.0,0.0,72.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,79.0,0.0,80.0,0.0,2
952C44D0XPvAibaEXe+BUGeEgVnB4MoxuXfF+wu5,21.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.46,8.43,-1.0,8.73,8.25,-1.0,8.3,7.76,-1.0,8.07,8.16,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,0.0,81.0,0.0,90.0,0.0,86.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,90.0,0.0,0
00A65C83XPvAibaEXe+BUGeEgVnB4GtsCU49A5+8,24.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.22,5.29,-1.0,6.67,5.96,3.5,7.72,7.34,-1.0,6.25,6.04,8.0,8.4,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,64.0,0.0,56.0,0.0,52.0,0.0,82.0,0.0,90.0,0.0,86.0,0.0,75.0,0.0,2
6BF47AC8XPvAibaEXe+BUGeEgVnB4JyRonENPufx,20.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.69,2.49,-1.0,5.77,3.99,4.2,5.37,3.1,7.9,6.1,2.51,6.1,5.18,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,0.0,59.0,0.0,45.0,0.0,45.0,0.0,80.0,0.0,75.0,0.0,80.0,0.0,70.0,0.0,4
86E7484CXPvAibaEXe+YGniCiyMp01wim0VjC6EG,23.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.06,6.06,-1.0,8.71,7.66,-1.0,7.62,7.95,-1.0,8.08,7.73,-1.0,7.4,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,0.0,72.0,0.0,76.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,1
A062E582XPvAibaEXe+YGniCiyMp0w3RlWh7NqXK,24.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.75,7.82,-1.0,8.38,8.46,-1.0,7.79,6.78,-1.0,7.44,7.58,-1.0,8.5,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,84.0,0.0,71.0,0.0,88.0,0.0,80.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,0
6C377858XPvAibaEXe+YGniCiyMp0zgviDn2PyE6,23.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.65,8.64,-1.0,8.59,8.47,-1.0,8.66,8.88,-1.0,9.1,9.23,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,67.0,0.0,70.0,0.0,91.0,0.0,85.0,0.0,80.0,0.0,86.0,0.0,85.0,0.0,0
ADAD1DFFXPvAibaEXe+YGniCiyMp078xVotQB4/i,22.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.98,8.31,-1.0,7.6,7.83,-1.0,8.15,8.22,-1.0,8.82,7.7,9.0,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,90.0,0.0,80.0,0.0,88.0,0.0,90.0,0.0,75.0,0.0,100.0,0.0,85.0,0.0,0
EE3143BDXPvAibaEXe+YGniCiyMp06SIwhjZAmno,26.75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.64,8.07,-1.0,9.1,8.05,-1.0,8.51,9.28,-1.0,8.64,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,77.0,0.0,78.0,0.0,100.0,0.0,90.0,0.0,95.0,0.0,85.0,0.0,75.0,0.0,0
4F4BDF26XPvAibaEXe+YGniCiyMp05dWnxf0EJd2,21.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,6.07,-1.0,6.12,6.04,-1.0,6.11,6.47,-1.0,6.09,6.35,-1.0,7.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,80.0,0.0,72.0,0.0,74.0,0.0,85.0,0.0,85.0,0.0,83.0,0.0,68.0,0.0,2
9AF18D64XPvAibaEXe9fw8mX+aV2o/Ss6vdxjZMj,20.75,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.04,8.45,-1.0,7.72,8.16,-1.0,8.2,7.28,-1.0,8.38,7.97,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,80.0,0.0,73.0,0.0,90.0,0.0,85.0,0.0,90.0,0.0,90.0,0.0,75.0,0.0,0
709876F2XPvAibaEXe9fw8mX+aV2oweP33XrQ8TL,22.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,1.25,-1.0,5.37,4.59,6.4,5.11,8.1,6.43,5.49,5.63,-1.0,6.85,4.3,-1.0,-1.0,5.4,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,56.0,0.0,43.0,0.0,59.0,0.0,76.0,0.0,75.0,0.0,79.0,0.0,79.0,0.0,2
60294B6FXPvAibaEXe9fw8mX+aV2o4nQCVPqj5h6,22.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.37,6.88,-1.0,8.21,8.21,-1.0,8.13,7.64,-1.0,5.9,7.41,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,72.0,0.0,79.0,0.0,90.0,0.0,90.0,0.0,83.0,0.0,75.0,0.0,85.0,0.0,1
20B61190XPvAibaEXe9fw8mX+aV2o/RjGigUxoyj,26.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.64,8.42,-1.0,9.18,8.42,-1.0,7.66,7.14,-1.0,8.55,8.31,-1.0,9.5,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,0.0,77.0,0.0,76.0,0.0,98.0,0.0,95.0,0.0,90.0,0.0,79.0,0.0,80.0,0.0,0
