mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
4F6A8288XPvAibaEXe/lyY7+7E9oi7bf8hTYZLtG,0.8480000000000001,0.683,-1.0,0.74,0.718,-1.0,0.833,0.744,-1.0,0.77,0.8099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.68,0.72,0.9,1.0,0.9,0.86,0.9,0.78,0.58,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
4F79E707XPvAibaEXe/RBAYWwu4rYNIkSP61IeIY,0.738,0.818,-1.0,0.714,0.8029999999999999,-1.0,0.82,0.776,-1.0,0.828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.81,0.99,0.9,1.0,1.0,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4F821A3EXPvAibaEXe/1obfbwrsd5xCL6i4aePGe,0.55,0.364,0.746,0.593,0.579,0.86,0.67,0.554,-1.0,0.5900000000000001,0.528,-1.0,0.614,0.6,-1.0,0.5900000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.59,0.59,0.63,0.63,0.32,0.33,0.66,0.72,0.75,0.74,0.6,0.8441558441558441,0.2,0.16666666666666666,0.1,-1.0
4FE228C5XPvAibaEXe9ggqkCdMDyeC1mDDkSMl5g,0.653,0.768,-1.0,0.705,0.637,-1.0,-1.0,-1.0,-1.0,0.309,0.579,-1.0,0.662,0.08299999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.81,0.8,0.66,0.75,0.77,0.66,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4FE90AD0XPvAibaEXe80b1fr0fH/Jj7xmDTOY5yl,0.508,0.296,0.72,0.561,0.601,0.6900000000000001,0.766,0.485,0.74,0.384,0.5660000000000001,-1.0,0.62,0.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.55,0.67,0.67,0.8,0.7,0.71,0.75,0.64,0.71,0.475,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
50224F94XPvAibaEXe+5f3nhbX2eh5Ni5dxXAFSo,0.791,0.729,-1.0,0.783,0.747,-1.0,0.733,0.8310000000000001,0.77,0.767,0.24900000000000003,-1.0,0.363,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.81,0.81,0.86,0.86,0.86,0.86,0.85,0.8,0.71,0.6625,0.5974025974025974,0.5555555555555556,0.3333333333333333,0.5,0.0
502BECD2XPvAibaEXe9ZsjBGMHTvpmGx6Rhlkn8S,0.729,0.836,-1.0,0.8320000000000001,0.725,-1.0,0.713,0.731,-1.0,0.8109999999999999,0.875,-1.0,0.734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.9,0.9,0.99,0.76,0.71,0.78,0.76,0.75,0.5625,0.7142857142857143,-1.0,-1.0,-1.0,-1.0
5032DD33XPvAibaEXe9X5bpEKoa0mil88XvSiR4r,0.7230000000000001,0.8,-1.0,0.741,0.651,-1.0,0.806,0.771,-1.0,0.8119999999999999,0.8619999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.97,0.97,0.8,0.8,0.96,0.76,0.75,0.6625,-1.0,-1.0,-1.0,-1.0,-1.0
5057A12AXPvAibaEXe/t9ok6w7D83XI/jVuy7hJL,0.706,0.6599999999999999,-1.0,0.757,0.737,-1.0,0.492,0.705,-1.0,0.725,0.757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.8,0.76,0.75,0.66,0.88,0.83,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5066E750XPvAibaEXe+RTFcnyQdP1gV8o5sqlLTq,0.658,0.74,-1.0,0.773,0.8230000000000001,-1.0,0.8539999999999999,0.898,-1.0,0.8960000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,1.0,0.9,0.9,1.0,1.0,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,0.792,0.734,-1.0,0.8230000000000001,0.8310000000000001,-1.0,0.845,0.853,-1.0,0.827,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.73,0.88,1.0,0.95,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5093AC46XPvAibaEXe8ONI/il9MI2xuf/F5aqmF/,0.564,0.575,-1.0,0.623,0.709,-1.0,0.714,0.798,-1.0,0.773,0.7969999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.79,0.84,0.88,0.83,0.88,0.88,0.64,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
509CCDAAXPvAibaEXe/iGey/Hml5umnhIyjMYYVi,0.621,0.47400000000000003,-1.0,0.654,0.623,0.5700000000000001,0.639,0.5980000000000001,-1.0,0.67,0.762,-1.0,0.6900000000000001,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.88,0.81,0.75,0.81,0.75,0.92,0.79,0.72,0.79,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
50A2E077XPvAibaEXe9ej2kTw4OUmiUdIEhAtHG5,0.844,0.874,-1.0,0.8119999999999999,0.741,-1.0,0.774,0.876,-1.0,0.9189999999999999,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.88,1.0,0.86,0.66,0.83,0.8,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50AC530AXPvAibaEXe/EiyqMUCp4HXDatLYe0XF9,0.692,0.758,-1.0,0.755,0.6980000000000001,0.5,0.808,0.754,-1.0,0.751,1.0,-1.0,0.9099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.81,0.75,0.9,0.94,0.74,0.86,0.83,0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50B7C353XPvAibaEXe+RTFcnyQdP1lgeEHD3c3x7,0.799,0.852,-1.0,0.7929999999999999,0.798,-1.0,0.7769999999999999,0.736,-1.0,0.74,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.8,0.85,0.83,0.79,0.83,0.86,0.86,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
50DCC381XPvAibaEXe/zT99h3DDtvTgTBI1z6Q2+,0.837,0.6799999999999999,-1.0,0.8150000000000001,0.716,-1.0,0.7889999999999999,0.877,-1.0,0.799,0.728,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.95,1.0,1.0,0.95,1.0,0.74,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50E79C84XPvAibaEXe8dsW93DhIODGX66c322//9,0.778,0.8300000000000001,-1.0,0.7889999999999999,0.825,-1.0,0.8300000000000001,0.799,-1.0,0.739,0.95,-1.0,0.892,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.75,0.8,0.85,1.0,0.97,0.74,0.86,0.81,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50EA3360XPvAibaEXe+zCbAzes7Yilah8hotckTt,0.7230000000000001,0.622,-1.0,0.6639999999999999,0.6719999999999999,0.64,0.662,0.5860000000000001,-1.0,0.8160000000000001,0.331,0.0,0.762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.81,0.66,0.72,0.8,0.74,0.8,0.8,0.58,0.5,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
50F45E0FXPvAibaEXe+1j/AqdkpM28+W/hgGnHN2,0.67,0.6839999999999999,-1.0,0.726,0.834,-1.0,0.6839999999999999,0.761,-1.0,0.773,0.769,-1.0,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92,0.96,0.96,0.91,0.91,0.94,0.63,0.95,0.62,0.68,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
50F68137XPvAibaEXe9zES3Ot4N4SDYvw3WFuu7s,0.739,0.742,-1.0,0.6910000000000001,0.67,-1.0,0.663,0.643,-1.0,0.725,0.666,-1.0,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.85,0.76,0.75,0.72,0.77,0.79,0.72,0.79,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
5118E353XPvAibaEXe9VICkMSMM7n3K1rPnlxImZ,0.759,0.745,-1.0,0.739,0.6849999999999999,-1.0,0.665,0.746,-1.0,0.857,0.784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.72,0.72,0.86,0.86,0.79,0.79,0.84,0.8,0.66,0.45,0.6233766233766234,0.4,0.3333333333333333,-1.0,-1.0
5120F34CXPvAibaEXe8808q51BnmQvUpJUeNEyRf,0.6980000000000001,0.568,-1.0,0.8019999999999999,0.819,-1.0,0.743,0.7150000000000001,-1.0,0.792,0.752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.72,0.8,0.85,0.76,0.85,0.88,0.74,0.58,0.58,0.475,0.5584415584415584,-1.0,-1.0,-1.0,-1.0
512A4A72XPvAibaEXe/5DpC15pEkHRxUI1NlbvJO,0.642,0.8019999999999999,-1.0,0.5730000000000001,0.41500000000000004,0.74,0.413,0.606,-1.0,0.718,0.702,-1.0,0.525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.8,0.81,0.7,0.76,0.82,0.76,0.74,0.7,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r,0.616,0.584,-1.0,0.704,0.651,-1.0,0.665,0.42400000000000004,-1.0,0.48200000000000004,0.465,-1.0,0.658,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.78,0.85,0.75,0.75,0.8,0.66,0.76,0.72,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
514FD131XPvAibaEXe9FiaSoce50DO+lfAzINHDY,0.764,0.716,-1.0,0.687,0.7769999999999999,-1.0,0.616,0.776,-1.0,0.674,0.736,0.5,0.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.84,0.84,0.64,0.64,0.74,0.73,0.7,0.7,0.8,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
51701ECCXPvAibaEXe+8PTy9pH9lF949Sz9H3idc,0.758,0.518,-1.0,0.589,0.621,-1.0,0.5389999999999999,0.605,0.71,0.666,0.601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,0.87,0.79,0.75,0.89,0.9,0.86,0.75,0.45,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
517F0E78XPvAibaEXe/ETkXgDMKQ8UD1PP6Mi8BH,0.754,0.42800000000000005,-1.0,0.727,0.645,-1.0,0.6599999999999999,0.6559999999999999,-1.0,0.752,0.745,-1.0,0.8160000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,0.51,0.8,0.7,0.62,0.69,0.76,0.8,0.65,0.625,0.45454545454545453,0.1111111111111111,0.26666666666666666,0.0,-1.0
51983E43XPvAibaEXe82B8VnNvUD6Dbr8F+/xx0j,0.842,0.843,-1.0,0.8539999999999999,0.889,-1.0,0.8480000000000001,0.806,-1.0,0.8800000000000001,0.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
519A061EXPvAibaEXe+fW1Bg/roenIHVeeWxPi8l,0.55,0.7110000000000001,0.626,0.6839999999999999,0.655,0.6799999999999999,0.5660000000000001,0.774,-1.0,0.717,0.772,-1.0,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.76,0.75,0.7,0.79,0.74,0.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51A4ADD9XPvAibaEXe8CWH5HVeMbzhYiluvwtqoR,0.709,0.679,0.825,0.795,0.706,-1.0,0.745,0.8390000000000001,-1.0,0.901,0.795,-1.0,0.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.85,0.98,0.93,0.93,1.0,1.0,0.94,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51ABA153XPvAibaEXe80CLygfiFTYC0BypVMJWgH,0.769,0.682,-1.0,0.787,0.688,-1.0,0.709,0.721,-1.0,0.627,0.602,-1.0,0.6839999999999999,0.658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.84,0.84,0.78,0.94,0.82,0.66,0.78,0.73,0.66,0.65,0.6875,0.45454545454545453,0.1111111111111111,-1.0,-1.0,-1.0
51BC4DB7XPvAibaEXe8UtLk0ua6nIMUczfawyarA,0.772,0.8320000000000001,-1.0,0.7190000000000001,0.763,-1.0,0.568,0.8150000000000001,-1.0,0.8789999999999999,0.8240000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.68,0.96,0.73,0.73,0.78,0.84,0.66,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,0.709,0.366,0.6639999999999999,0.604,0.799,-1.0,0.835,0.766,0.76,0.758,0.859,-1.0,0.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,0.79,0.79,0.92,0.92,0.9,0.87,0.73,0.64,0.8,0.7,0.7142857142857143,0.2222222222222222,-1.0,-1.0,-1.0
51C2563FXPvAibaEXe9/B4OZKkOpV6WP9ifat5Y1,0.637,0.545,-1.0,0.572,0.536,-1.0,0.615,0.77,-1.0,0.702,0.686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.89,0.79,0.7,0.86,0.79,0.89,0.77,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51E15EA9XPvAibaEXe9KWpGOh3zHl89pJ3P8rzli,0.778,0.534,-1.0,0.679,0.732,0.75,0.5780000000000001,0.769,-1.0,0.825,0.728,-1.0,0.778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.65,0.77,0.79,0.75,0.75,0.8,0.95,0.7,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51E1C3E0XPvAibaEXe+4hxKfaQWuhLp2zzmiiyRe,0.725,0.843,-1.0,0.776,0.8480000000000001,-1.0,0.8109999999999999,0.8460000000000001,0.9,0.774,0.8220000000000001,-1.0,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.93,0.93,0.85,0.85,0.85,0.85,0.74,0.8,0.8,0.525,0.6233766233766234,-1.0,-1.0,-1.0,-1.0
51E51137XPvAibaEXe/4WyTnp6RTwmbVXpbZKSgH,0.605,0.658,-1.0,0.631,0.608,-1.0,0.659,0.645,-1.0,0.693,0.7230000000000001,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.8,0.76,0.75,0.77,0.72,0.73,0.66,0.79,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj,0.631,0.588,-1.0,0.714,0.783,-1.0,0.744,0.756,-1.0,0.729,0.701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,0.78,0.76,0.8,0.86,0.8,0.66,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51E91E7DXPvAibaEXe9EUO2qxCH07Qy82TKTSEjA,0.355,0.183,0.644,0.46699999999999997,0.382,0.647,0.45099999999999996,0.27,0.7,0.492,0.52,-1.0,0.636,0.728,-1.0,0.5650000000000001,0.5549999999999999,-1.0,0.03,0.0,-1.0,-1.0,0.58,0.67,0.65,0.75,0.73,0.83,0.85,0.7,0.69,0.76,0.5875,0.6103896103896104,-1.0,-1.0,-1.0,-1.0
51F36E60XPvAibaEXe8eBN4YWA8YU6VItTEUAOo1,0.741,0.763,-1.0,0.765,0.772,-1.0,0.78,0.8779999999999999,-1.0,0.7809999999999999,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.99,0.83,0.99,0.95,1.0,0.75,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5207F3BBXPvAibaEXe9QJDM9nE85iAv4XJzC1oYs,0.538,0.679,0.795,0.6809999999999999,0.615,-1.0,0.611,0.41,0.13,0.503,0.376,-1.0,0.49800000000000005,0.633,-1.0,0.5599999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.86,0.87,0.66,0.7,0.88,0.75,0.89,0.63,0.6,0.6875,0.5064935064935064,0.1111111111111111,-1.0,-1.0,-1.0
5210A9CFXPvAibaEXe8XLyAGr26H48PxQV2OynBL,0.64,0.673,-1.0,0.727,0.621,-1.0,0.579,0.745,-1.0,0.391,0.509,-1.0,0.437,0.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.62,0.86,0.75,0.7,0.79,0.53,0.62,0.66,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz,0.745,0.667,-1.0,0.73,0.8400000000000001,-1.0,0.7969999999999999,0.849,-1.0,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5224906BXPvAibaEXe/M+/uAwVeHhHk9cAteZsrT,0.5519999999999999,0.43600000000000005,0.675,0.653,0.493,-1.0,0.529,0.581,-1.0,0.631,0.765,-1.0,0.6799999999999999,0.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.76,0.75,0.82,0.8,0.69,0.91,0.77,0.7,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
5224B759XPvAibaEXe9pz/hgBFL5IPMocUHn0Sq2,0.851,0.6719999999999999,-1.0,0.6849999999999999,0.798,-1.0,0.738,0.746,-1.0,0.889,0.833,-1.0,0.85,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.76,0.62,0.73,0.73,0.68,0.78,0.68,0.72,0.5,0.4125,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB,0.6639999999999999,0.773,-1.0,0.8019999999999999,0.654,-1.0,0.628,0.724,-1.0,0.726,0.481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,0.61,0.79,0.8,0.475,0.6233766233766234,0.28888888888888886,0.3333333333333333,0.5,0.0
52379FAFXPvAibaEXe9tSnfLfDeWakiVJEP2dgRX,0.6990000000000001,0.583,-1.0,0.642,0.753,0.72,0.33199999999999996,-1.0,-1.0,-1.0,0.751,0.9199999999999999,0.757,0.764,-1.0,0.654,0.33599999999999997,-1.0,-1.0,0.65,-1.0,-1.0,0.79,0.66,0.69,0.8,0.76,0.6,0.58,0.68,0.68,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5243E1AFXPvAibaEXe9gJazs/pDnMcxUFZc/mqY0,0.525,0.317,0.55,0.625,0.6950000000000001,-1.0,0.47000000000000003,0.6809999999999999,-1.0,0.739,0.502,-1.0,0.678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.78,0.81,0.82,0.76,0.77,0.82,0.73,0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt,0.6910000000000001,0.673,-1.0,0.709,0.624,-1.0,0.64,0.763,-1.0,0.603,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.85,0.8,0.75,0.81,0.79,0.82,0.81,0.58,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,0.889,0.8130000000000001,-1.0,0.743,0.714,-1.0,0.706,0.7070000000000001,-1.0,0.808,0.538,-1.0,0.86,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77,0.88,0.81,0.95,0.95,0.9,0.9,0.84,0.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
527C96DBXPvAibaEXe90E3nxW1nyaSaBQPJ1xSgd,0.5469999999999999,0.6519999999999999,-1.0,0.675,0.764,-1.0,0.504,0.657,-1.0,0.64,0.58,-1.0,0.6799999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.85,0.91,0.84,0.77,0.96,0.87,0.68,0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5288A079XPvAibaEXe8JFpQse3KV6i0O+SsL3BWw,0.43,0.514,-1.0,0.6559999999999999,0.558,0.705,0.597,0.736,-1.0,0.627,0.773,-1.0,0.7929999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.85,0.76,0.74,0.7,0.79,0.72,0.79,0.79,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
52A13A56XPvAibaEXe8Y+/3uR2PkTBzKGlmHNdAe,0.8390000000000001,0.9550000000000001,-1.0,0.893,0.8960000000000001,-1.0,0.882,0.933,0.9,0.9490000000000001,0.909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.94,0.94,1.0,1.0,1.0,1.0,1.0,0.94,0.87,0.8875,-1.0,-1.0,-1.0,-1.0,-1.0
52A66AADXPvAibaEXe8Vh+AQMuj+NMDeF7chRmH0,0.805,0.612,-1.0,0.7809999999999999,0.71,-1.0,0.755,0.783,0.0,0.808,0.8869999999999999,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.8,0.68,0.68,0.83,0.83,0.86,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
52B1CC2DXPvAibaEXe+kwIr/VXjl0w+FyuW1abQ7,0.42000000000000004,0.10700000000000001,-1.0,0.10800000000000001,0.008,0.48,0.512,0.091,-1.0,0.088,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.91,0.83,0.83,0.49,0.49,0.29,0.29,0.51,0.29,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
52DB8271XPvAibaEXe8n6FFpptVzUuzbSv2XdjNy,0.683,0.795,-1.0,0.807,0.653,-1.0,0.806,0.8480000000000001,-1.0,0.852,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.75,0.67,0.69,0.8,0.75,0.76,0.75,0.45,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
52E66659XPvAibaEXe/7sxkigC7f5zukR2WlNRO3,0.5309999999999999,0.364,-1.0,0.536,0.331,-1.0,0.55,0.397,0.62,0.646,0.622,0.62,0.722,0.623,-1.0,0.273,0.0,-1.0,0.67,-1.0,-1.0,-1.0,0.86,0.7,0.7,0.79,0.79,0.52,0.77,0.59,0.56,0.63,0.7,0.7792207792207793,0.3333333333333333,0.6666666666666666,0.2,-1.0
52EB6D4CXPvAibaEXe9U/K5zYZONTyWmoV+cJgnr,0.759,0.613,-1.0,0.58,0.697,-1.0,0.584,0.663,-1.0,0.716,0.605,-1.0,0.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.64,0.72,0.53,0.69,0.56,0.48,0.76,0.75,0.65,0.625,0.45454545454545453,0.1111111111111111,0.26666666666666666,-1.0,-1.0
52F1243BXPvAibaEXe8Y+/3uR2PkTDwL/5Oa1YtB,0.609,0.575,-1.0,0.6809999999999999,0.671,-1.0,0.546,0.643,-1.0,0.5469999999999999,0.522,0.286,0.7070000000000001,0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.7,0.7,0.72,0.72,0.71,0.19,0.54,0.58,0.58,0.7,0.7792207792207793,0.3333333333333333,0.6666666666666666,0.0,-1.0
53056189XPvAibaEXe/GYDluKvKBtUxBCSZWf8lj,0.615,0.41,-1.0,0.5730000000000001,0.662,-1.0,0.5700000000000001,0.754,-1.0,0.745,0.725,0.78,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.66,1.0,0.69,0.85,0.79,0.79,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
530DAA7AXPvAibaEXe9W7fV/x7qyQHK+t0YqgRym,0.507,0.5820000000000001,0.51,0.671,0.6799999999999999,0.77,0.5980000000000001,0.778,-1.0,0.794,0.772,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72,0.77,0.8,0.8,0.75,0.75,0.83,0.83,0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
530FE4E9XPvAibaEXe+4hxKfaQWuhFsElpA2NjHn,0.495,0.526,-1.0,0.538,0.667,0.705,0.458,0.472,-1.0,0.413,0.621,0.5349999999999999,0.6559999999999999,0.637,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,0.67,0.67,0.76,0.71,0.65,0.69,0.66,0.7,0.7792207792207793,0.2222222222222222,-1.0,-1.0,-1.0
